bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
S Tyagi,4,19,0,0,4.75,2010-03-23,Chennai Super Kings,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
S Tyagi,4,45,0,0,11.25,2010-04-03,Rajasthan Royals,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Tyagi,3,20,0,1,6.666666666666667,2010-04-06,Mumbai Indians,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Tyagi,1,12,0,0,12.0,2010-04-10,Chennai Super Kings,Deccan Chargers,0,"Vidarbha Cricket Association Stadium, Jamtha"
S Tyagi,2,24,0,0,12.0,2010-04-18,Chennai Super Kings,Chennai Super Kings,0,Himachal Pradesh Cricket Association Stadium
S Vidyut,2,22,0,1,11.0,2008-05-04,Chennai Super Kings,Rajasthan Royals,0,Sawai Mansingh Stadium
SB Jakati,4,24,0,4,6.0,2009-05-02,Delhi Daredevils,Chennai Super Kings,0,New Wanderers Stadium
SB Jakati,4,22,0,4,5.5,2009-05-04,Deccan Chargers,Chennai Super Kings,0,Buffalo Park
SB Jakati,2,20,0,1,10.0,2009-05-07,Kings XI Punjab,Chennai Super Kings,0,SuperSport Park
SB Jakati,4,35,0,2,8.75,2009-05-09,Rajasthan Royals,Chennai Super Kings,0,De Beers Diamond Oval
SB Jakati,4,25,0,0,6.25,2009-05-14,Chennai Super Kings,Royal Challengers Bangalore,0,Kingsmead
SB Jakati,3,26,0,0,8.666666666666666,2009-05-16,Mumbai Indians,Chennai Super Kings,0,St George's Park
SB Jakati,4,36,0,1,9.0,2009-05-18,Kolkata Knight Riders,Kolkata Knight Riders,0,SuperSport Park
SB Jakati,4,29,0,1,7.25,2009-05-23,Chennai Super Kings,Royal Challengers Bangalore,0,New Wanderers Stadium
SB Jakati,4,30,0,1,7.5,2010-03-25,Chennai Super Kings,Mumbai Indians,0,Brabourne Stadium
SB Jakati,4,30,0,2,7.5,2010-03-28,Chennai Super Kings,Rajasthan Royals,0,"Sardar Patel Stadium, Motera"
SB Jakati,4,17,1,3,4.25,2010-03-31,Royal Challengers Bangalore,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,3,37,0,0,12.333333333333334,2010-04-03,Rajasthan Royals,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,4,27,0,2,6.75,2010-04-06,Mumbai Indians,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,4,29,0,1,7.25,2010-04-10,Chennai Super Kings,Deccan Chargers,0,"Vidarbha Cricket Association Stadium, Jamtha"
SB Jakati,4,23,0,1,5.75,2010-04-13,Kolkata Knight Riders,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,3,14,0,1,4.666666666666667,2010-04-15,Delhi Daredevils,Delhi Daredevils,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,1,14,0,0,14.0,2010-04-18,Chennai Super Kings,Chennai Super Kings,0,Himachal Pradesh Cricket Association Stadium
SB Jakati,4,44,0,2,11.0,2010-04-22,Deccan Chargers,Chennai Super Kings,0,Dr DY Patil Sports Academy
SB Jakati,3,26,0,2,8.666666666666666,2010-04-25,Mumbai Indians,Chennai Super Kings,0,Dr DY Patil Sports Academy
SB Jakati,4,26,0,1,6.5,2011-04-08,Kolkata Knight Riders,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,28,0,0,14.0,2011-04-13,Chennai Super Kings,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
SB Jakati,3,36,0,1,12.0,2011-04-16,Royal Challengers Bangalore,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,3,30,0,0,10.0,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,0,Nehru Stadium
SB Jakati,2,12,0,0,6.0,2011-04-25,Pune Warriors,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,15,0,0,7.5,2011-04-27,Chennai Super Kings,Chennai Super Kings,0,Dr DY Patil Sports Academy
SB Jakati,4,23,0,2,5.75,2011-05-01,Deccan Chargers,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,4,22,0,2,5.5,2011-05-04,Rajasthan Royals,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
SB Jakati,2,14,0,0,7.0,2011-05-07,Chennai Super Kings,Kolkata Knight Riders,0,Eden Gardens
SB Jakati,4,30,0,0,7.5,2011-05-09,Chennai Super Kings,Chennai Super Kings,0,Sawai Mansingh Stadium
SB Jakati,2,19,0,0,9.5,2011-05-12,Delhi Daredevils,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
